incident_num,shooting_date,district,victim_gender,victim_race,multi_victim,v_hispanic_or_latinx,fatal,district_name
I162031289,2016-04-22 18:05:58+00,C11,Female,White,f,TRUE,FALSE,Dorchester
I162031365,2016-04-22 23:15:12+00,E5,Male,Black or African American,f,FALSE,FALSE,West Roxbury
I162032243,2016-04-25 22:52:39+00,B2,Male,Black or African American,t,FALSE,FALSE,Roxbury
I162032243,2016-04-25 22:52:57+00,B2,Male,White,t,TRUE,FALSE,Roxbury
I162032844,2016-04-27 22:54:00+00,E13,Male,Black or African American,f,FALSE,FALSE,Jamaica Plain
I162033066,2016-04-28 19:10:39+00,B2,Male,Black or African American,f,FALSE,FALSE,Roxbury
I162033354,2016-04-29 20:14:00+00,E18,Male,Black or African American,f,FALSE,FALSE,Hyde Park
I162034516,2016-05-03 21:47:00+00,C11,Male,White,t,TRUE,FALSE,Dorchester
I162034516,2016-05-03 21:47:00+00,C11,Male,Black or African American,t,TRUE,FALSE,Dorchester
I162035873,2016-05-08 16:59:00+00,B3,Male,White,f,TRUE,FALSE,Mattapan
I162036099,2016-05-09 15:48:00+00,B2,Male,Black or African American,f,FALSE,FALSE,Roxbury
I162038029,2016-05-15 23:13:00+00,C11,Female,Black or African American,f,FALSE,FALSE,Dorchester
I162037770,2016-05-14 22:47:00+00,B2,Male,Black or African American,f,FALSE,FALSE,Roxbury
I162037747,2016-05-14 21:57:00+00,B2,Male,Black or African American,f,FALSE,FALSE,Roxbury
I1062037733,2016-05-14 20:21:00+00,C11,Male,Black or African American,f,FALSE,FALSE,Dorchester
I162037458,2016-05-13 18:36:00+00,C11,Female,Black or African American,f,FALSE,FALSE,Dorchester
I162038639,2016-05-17 22:16:00+00,D4,Male,White,f,TRUE,FALSE,South End
I162039242,2016-05-19 21:51:00+00,B3,Male,Black or African American,f,FALSE,TRUE,Mattapan
I162039152,2016-05-19 17:07:00+00,B2,Male,Black or African American,t,FALSE,FALSE,Roxbury
I162041040,2016-05-25 23:19:00+00,A7,Female,Black or African American,f,FALSE,FALSE,East Boston
I162039152,2016-05-19 17:07:00+00,B2,Male,Black or African American,t,FALSE,FALSE,Roxbury
I162041316,2016-05-26 19:29:00+00,B3,Male,Black or African American,f,FALSE,FALSE,Mattapan
I162042032,2016-05-29 03:59:55+00,A1,Male,Black or African American,f,FALSE,FALSE,Downtown
I162041974,2016-05-28 23:19:43+00,B3,Male,Black or African American,f,FALSE,FALSE,Mattapan
I162041694,2016-05-28 01:35:12+00,C11,Male,White,f,TRUE,FALSE,Dorchester
I162042228,2016-05-29 10:20:49+00,B2,Male,Black or African American,f,FALSE,TRUE,Roxbury
I162043232,2016-06-02 03:51:00+00,C11,Male,Black or African American,f,FALSE,FALSE,Dorchester
I162043217,2016-06-02 00:41:00+00,A7,Male,White,f,TRUE,FALSE,East Boston
I162044119,2016-06-04 23:16:00+00,B3,Male,Black or African American,f,FALSE,TRUE,Mattapan
I162044152,2016-06-05 02:41:00+00,E13,Male,Black or African American,f,FALSE,FALSE,Jamaica Plain
I162043871,2016-06-04 03:01:00+00,B2,Male,Black or African American,f,FALSE,FALSE,Roxbury
I162043842,2016-06-03 23:30:00+00,B3,Female,Unknown,f,FALSE,FALSE,Mattapan
I162043804,2016-06-03 21:07:00+00,B3,Male,Black or African American,f,FALSE,FALSE,Mattapan
I160266914,2016-05-29 00:08:00+00,B3,Male,Black or African American,f,TRUE,FALSE,Mattapan
I162045234,2016-06-08 13:16:00+00,B2,Male,Black or African American,t,FALSE,TRUE,Roxbury
I162045234,2016-06-08 13:16:00+00,B2,Female,Black or African American,t,TRUE,TRUE,Roxbury
I162045234,2016-06-08 13:16:00+00,B2,Male,Black or African American,t,FALSE,TRUE,Roxbury
I162045234,2016-06-08 13:16:00+00,B2,Male,Black or African American,t,FALSE,TRUE,Roxbury
I162046995,2016-06-14 12:22:00+00,B3,Male,Black or African American,f,FALSE,TRUE,Mattapan
I162047077,2016-06-14 16:57:00+00,C11,Male,Black or African American,f,FALSE,FALSE,Dorchester
I162046888,2016-06-14 00:31:00+00,C11,Male,Black or African American,f,FALSE,FALSE,Dorchester
I162048538,2016-06-18 23:08:22+00,B3,Male,Black or African American,t,FALSE,TRUE,Mattapan
I162048538,2016-06-18 23:08:43+00,B3,Male,Black or African American,t,FALSE,FALSE,Mattapan
I162048551,2016-06-19 00:35:09+00,B3,Male,Black or African American,t,FALSE,FALSE,Mattapan
I162048551,2016-06-19 00:35:04+00,B3,Male,Black or African American,t,FALSE,FALSE,Mattapan
I162049094,2016-06-20 22:28:35+00,B2,Male,White,t,FALSE,FALSE,Roxbury
I162049094,2016-06-20 22:28:56+00,B2,Male,Black or African American,t,FALSE,FALSE,Roxbury
I162049089,2016-06-20 23:24:25+00,C6,Male,White,f,TRUE,FALSE,South Boston
I162049376,2016-06-21 20:24:24+00,C11,Male,Black or African American,f,FALSE,FALSE,Dorchester
I162049388,2016-06-21 21:25:57+00,B3,Female,White,f,TRUE,FALSE,Mattapan
I162050266,2016-06-24 15:22:00+00,B3,Male,Black or African American,f,FALSE,TRUE,Mattapan
I162050762,2016-06-26 12:57:00+00,E18,Male,Black or African American,f,FALSE,FALSE,Hyde Park
I162050393,2016-06-25 00:06:00+00,B2,Male,Black or African American,f,FALSE,FALSE,Roxbury
I162051465,2016-06-28 23:24:00+00,C6,Male,Black or African American,f,TRUE,FALSE,South Boston
I162052637,2016-07-02 23:15:02+00,B2,Male,Black or African American,f,FALSE,FALSE,Roxbury
I162052935,2016-07-04 01:24:47+00,D4,Female,White,f,FALSE,FALSE,South End
I162053206,2016-07-05 00:28:00+00,B2,Female,Black or African American,t,FALSE,FALSE,Roxbury
I162053206,2016-07-05 00:28:00+00,B2,Male,Black or African American,t,FALSE,FALSE,Roxbury
I162053206,2016-07-05 00:28:00+00,B2,Female,Unknown,t,FALSE,FALSE,Roxbury
I162054043,2016-07-07 23:36:37+00,C11,Male,Unknown,t,FALSE,TRUE,Dorchester
I162054043,2016-07-07 23:36:53+00,C11,Female,Black or African American,t,FALSE,FALSE,Dorchester
I162054468,2016-07-09 00:02:40+00,B3,Male,Black or African American,f,FALSE,FALSE,Mattapan
I162054882,2016-07-10 15:48:44+00,C11,Male,Black or African American,f,FALSE,FALSE,Dorchester
I162054985,2016-07-10 23:48:44+00,B2,Male,Black or African American,f,FALSE,FALSE,Roxbury
I162055195,2016-07-11 17:27:00+00,B3,Female,Black or African American,f,FALSE,FALSE,Mattapan
I162055281,2016-07-11 23:02:00+00,B2,Male,Black or African American,f,TRUE,FALSE,Roxbury
I162055287,2016-07-11 23:03:00+00,C6,Female,Unknown,f,FALSE,FALSE,South Boston
I162058558,2016-07-22 21:50:00+00,B3,Male,Black or African American,f,FALSE,FALSE,Mattapan
I162058557,2016-07-22 21:06:00+00,B3,Male,Black or African American,f,FALSE,FALSE,Mattapan
I162058281,2016-07-21 22:39:00+00,B3,Male,Black or African American,f,FALSE,FALSE,Mattapan
I162058298,2016-07-21 23:57:00+00,D14,Male,White,f,TRUE,FALSE,Brighton
I162059512,2016-07-26 00:56:00+00,B2,Male,Black or African American,f,FALSE,FALSE,Roxbury
I162059501,2016-07-25 23:20:00+00,C11,Male,Unknown,t,FALSE,FALSE,Dorchester
I162059501,2016-07-25 23:20:00+00,C11,Male,Unknown,t,FALSE,FALSE,Dorchester
I162059839,2016-07-27 00:01:00+00,B3,Male,Black or African American,t,FALSE,FALSE,Mattapan
I162059839,2016-07-27 00:01:00+00,B3,Male,Black or African American,t,FALSE,FALSE,Mattapan
I162059839,2016-07-27 00:01:00+00,B3,Male,Black or African American,t,FALSE,FALSE,Mattapan
I162060990,2016-07-30 17:15:01+00,B2,Male,Black or African American,f,FALSE,FALSE,Roxbury
I162061073,2016-07-30 22:42:27+00,C11,Male,Black or African American,f,FALSE,FALSE,Dorchester
I162061140,2016-07-31 03:50:34+00,C11,Female,Black or African American,t,FALSE,FALSE,Dorchester
I162061140,2016-07-31 03:50:30+00,C11,Male,Black or African American,t,FALSE,FALSE,Dorchester
I162060517,2016-07-29 00:53:00+00,C11,Male,Black or African American,f,FALSE,FALSE,Dorchester
I162064098,2016-08-09 11:20:52+00,B2,Male,White,f,FALSE,FALSE,Roxbury
I162065072,2016-08-12 23:38:31+00,B3,Male,Unknown,f,FALSE,TRUE,Mattapan
I162064751,2016-08-11 23:39:16+00,B2,Male,White,f,TRUE,FALSE,Roxbury
I162066023,2016-08-15 23:40:00+00,C6,Male,Unknown,f,FALSE,FALSE,South Boston
I162066265,2016-08-17 06:55:00+00,B3,Male,Black or African American,f,TRUE,FALSE,Mattapan
I162067011,2016-08-18 22:23:00+00,B3,Male,Black or African American,f,FALSE,FALSE,Mattapan
I162066921,2016-08-18 16:53:00+00,E18,Male,Black or African American,t,FALSE,FALSE,Hyde Park
I162066921,2016-08-18 16:53:00+00,E18,Male,Black or African American,t,FALSE,FALSE,Hyde Park
I162067634,2016-08-20 23:46:00+00,B3,Female,Black or African American,t,FALSE,FALSE,Mattapan
I162067634,2016-08-20 23:46:00+00,B3,Female,Black or African American,t,FALSE,FALSE,Mattapan
I162067634,2016-08-20 23:46:00+00,B3,Male,Unknown,t,FALSE,FALSE,Mattapan
I162067634,2016-08-20 23:46:00+00,B3,Male,Black or African American,t,FALSE,FALSE,Mattapan
I162067634,2016-08-20 23:46:00+00,B3,Male,Unknown,t,FALSE,FALSE,Mattapan
I162067894,2016-08-21 22:40:00+00,E13,Male,White,f,TRUE,FALSE,Jamaica Plain
I162067346,2016-08-20 00:05:00+00,B2,Male,Black or African American,t,FALSE,TRUE,Roxbury
I162067346,2016-08-20 00:05:00+00,B2,Female,Unknown,t,FALSE,FALSE,Roxbury
I162069476,2016-08-27 03:33:25+00,E13,Male,Unknown,f,FALSE,TRUE,Jamaica Plain
I162069471,2016-08-27 01:39:35+00,C11,Male,Black or African American,f,FALSE,TRUE,Dorchester
I162069477,2016-08-27 02:51:15+00,C11,Male,Black or African American,f,TRUE,FALSE,Dorchester
I162069440,2016-08-26 21:16:03+00,B3,Male,Black or African American,f,FALSE,FALSE,Mattapan
I162068906,2016-08-25 00:59:44+00,B3,Male,Black or African American,f,TRUE,FALSE,Mattapan
I162068258,2016-08-23 02:15:54+00,B3,Male,Asian,f,FALSE,FALSE,Mattapan
I162072272,2016-09-05 01:41:00+00,E13,Male,Black or African American,f,FALSE,FALSE,Jamaica Plain
I162071993,2016-09-03 08:45:25+00,B2,Male,Black or African American,f,FALSE,FALSE,Roxbury
I162071653,2016-09-02 21:10:00+00,E13,Male,Black or African American,f,FALSE,FALSE,Jamaica Plain
 I162070706,2016-08-30 21:28:00+00,B3,Male,Black or African American,f,FALSE,FALSE,Mattapan
I162072280,2016-09-05 02:12:00+00,B2,Male,White,f,TRUE,FALSE,Roxbury
I162073342,2016-09-08 22:46:00+00,B2,Male,Black or African American,f,FALSE,FALSE,Roxbury
I162073020,2016-09-07 19:44:00+00,B3,Male,Black or African American,f,FALSE,TRUE,Mattapan
I162073682,2016-09-10 00:55:00+00,D4,Male,Black or African American,t,FALSE,FALSE,South End
I162073682,2016-09-10 00:55:00+00,D4,Female,White,t,TRUE,FALSE,South End
I162073953,2016-09-10 23:07:00+00,C11,Male,Black or African American,f,FALSE,FALSE,Dorchester
I162074754,2016-09-13 16:47:39+00,B2,Male,Black or African American,f,FALSE,FALSE,Roxbury
I162076074,2016-09-17 18:57:17+00,C11,Male,Black or African American,f,FALSE,FALSE,Dorchester
I162075905,2016-09-17 02:17:38+00,B3,Male,Black or African American,t,FALSE,TRUE,Mattapan
I162075905,2016-09-17 02:17:32+00,B3,Male,Black or African American,t,FALSE,FALSE,Mattapan
I162075905,2016-09-17 02:17:17+00,B3,Male,Black or African American,t,FALSE,FALSE,Mattapan
I162076439,2016-09-18 22:10:15+00,D14,Male,Black or African American,f,FALSE,FALSE,Brighton
I162077078,2016-09-20 20:06:00+00,C11,Male,Black or African American,f,FALSE,TRUE,Dorchester
I162077070,2016-09-20 20:34:28+00,B2,Male,Black or African American,t,FALSE,FALSE,Roxbury
I162077092,2016-09-20 20:34:27+00,B2,Male,Black or African American,t,TRUE,FALSE,Roxbury
I162077407,2016-09-21 21:16:40+00,B3,Male,Unknown,f,FALSE,FALSE,Mattapan
I162077614,2016-09-22 16:24:19+00,B2,Male,Black or African American,f,FALSE,FALSE,Roxbury
I162078402,2016-09-25 14:08:14+00,D4,Male,White,f,FALSE,FALSE,South End
I162078997,2016-09-27 00:56:47+00,E13,Male,Black or African American,f,FALSE,TRUE,Jamaica Plain
I162080713,2016-10-02 16:47:43+00,C11,Male,Black or African American,f,FALSE,FALSE,Dorchester
I162080292,2016-10-01 04:32:12+00,B2,Male,Black or African American,f,FALSE,FALSE,Roxbury
I162081928,2016-10-06 18:36:00+00,B2,Male,Black or African American,f,FALSE,FALSE,Roxbury
I162081907,2016-10-06 17:30:48+00,B2,Male,Black or African American,f,FALSE,TRUE,Roxbury
I162082657,2016-10-08 22:56:53+00,E13,Male,White,f,FALSE,TRUE,Jamaica Plain
I162082684,2016-10-09 01:03:01+00,B2,Female,Black or African American,f,FALSE,FALSE,Roxbury
I162082704,2016-10-09 03:30:48+00,B3,Male,Black or African American,f,TRUE,FALSE,Mattapan
I162083769,2016-10-12 22:51:13+00,A7,Male,White,t,TRUE,FALSE,East Boston
I162083769,2016-10-12 22:51:14+00,A7,Male,White,t,TRUE,FALSE,East Boston
I162084852,2016-10-16 19:36:35+00,E13,Male,White,f,FALSE,FALSE,Jamaica Plain
I162084533,2016-10-15 15:58:44+00,B2,Female,Black or African American,f,FALSE,FALSE,Roxbury
I162085177,2016-10-17 20:55:00+00,C11,Male,Black or African American,f,FALSE,FALSE,Dorchester
I162085432,2016-10-18 17:42:58+00,C11,Male,Black or African American,f,FALSE,TRUE,Dorchester
I162085838,2016-10-19 22:52:39+00,B2,Female,Black or African American,f,FALSE,TRUE,Roxbury
I162086029,2016-10-20 15:40:00+00,B2,Male,Black or African American,f,FALSE,FALSE,Roxbury
I162086460,2016-10-22 14:30:00+00,B3,Male,Black or African American,f,FALSE,FALSE,Mattapan
I162086825,2016-10-23 11:30:00+00,E18,Male,Black or African American,f,FALSE,TRUE,Hyde Park
I162088581,2016-10-29 14:27:35+00,C11,Female,Black or African American,t,FALSE,TRUE,Dorchester
I162088581,2016-10-29 14:27:20+00,C11,Male,Black or African American,t,FALSE,FALSE,Dorchester
I162088605,2016-10-29 16:24:05+00,C11,Male,Black or African American,f,FALSE,FALSE,Dorchester
I162087894,2016-10-26 23:51:29+00,B3,Male,Black or African American,f,FALSE,FALSE,Mattapan
I162087131,2016-10-24 13:33:49+00,B2,Male,Black or African American,f,FALSE,FALSE,Roxbury
I162089429,2016-11-01 14:16:00+00,C11,Male,Black or African American,f,FALSE,FALSE,Dorchester
I162090282,2016-11-04 00:04:36+00,E13,Male,Black or African American,f,FALSE,FALSE,Jamaica Plain
I162090277,2016-11-03 23:45:20+00,B2,Male,Black or African American,f,TRUE,FALSE,Roxbury
I162090649,2016-11-05 10:10:00+00,B2,Male,Black or African American,f,FALSE,TRUE,Roxbury
I162090597,2016-11-05 00:39:00+00,C11,Male,Black or African American,f,FALSE,TRUE,Dorchester
I162090599,2016-11-05 01:16:00+00,B3,Male,White,f,TRUE,FALSE,Mattapan
I162091087,2016-11-06 19:47:00+00,B2,Male,White,f,TRUE,FALSE,Roxbury
I162091158,2016-11-07 02:40:37+00,B2,Male,Black or African American,f,FALSE,FALSE,Roxbury
I162091710,2016-11-08 22:45:28+00,B3,Male,Black or African American,f,FALSE,TRUE,Mattapan
I162092746,2016-11-12 16:46:00+00,B3,Male,Black or African American,t,FALSE,TRUE,Mattapan
I162092746,2016-11-12 16:46:46+00,B3,Male,Black or African American,t,FALSE,FALSE,Mattapan
I162092748,2016-11-12 17:46:00+00,B2,Male,White,t,TRUE,FALSE,Roxbury
I162092748,2016-11-12 17:46:00+00,B2,Male,White,t,TRUE,FALSE,Roxbury
I162092494,2016-11-11 17:27:00+00,B2,Male,Black or African American,f,FALSE,FALSE,Roxbury
I162093213,2016-11-14 14:55:00+00,C11,Male,Black or African American,f,FALSE,FALSE,Dorchester
I162093358,2016-11-14 23:31:00+00,B2,Male,Black or African American,f,FALSE,FALSE,Roxbury
I162093473,2016-11-15 12:16:00+00,B3,Male,Black or African American,f,FALSE,FALSE,Mattapan
I162094630,2016-11-19 02:54:00+00,B2,Male,Black or African American,f,FALSE,FALSE,Roxbury
I162095771,2016-11-22 23:51:00+00,B2,Male,White,f,FALSE,FALSE,Roxbury
I162097703,2016-11-30 14:20:00+00,C11,Male,White,f,FALSE,FALSE,Dorchester
I162097868,2016-12-01 06:23:29+00,A1,Male,Black or African American,f,FALSE,FALSE,Downtown
I162098159,2016-12-01 23:51:09+00,B2,Male,White,f,TRUE,FALSE,Roxbury
I162097972,2016-12-01 13:30:56+00,B2,Male,Black or African American,f,FALSE,FALSE,Roxbury
I162098714,2016-12-03 19:16:58+00,B2,Male,Black or African American,f,FALSE,FALSE,Roxbury
I162098343,2016-12-02 15:08:27+00,B2,Male,Black or African American,f,FALSE,FALSE,Roxbury
I162098292,2016-12-02 13:30:32+00,B3,Male,Black or African American,f,FALSE,FALSE,Mattapan
I162098498,2016-12-03 00:12:00+00,E18,Male,Black or African American,f,FALSE,TRUE,Hyde Park
I162100329,2016-12-09 04:09:00+00,E13,Male,White,f,FALSE,FALSE,Jamaica Plain
I162100193,2016-12-08 17:06:00+00,B2,Male,Black or African American,f,FALSE,FALSE,Roxbury
I162101004,2016-12-11 16:13:00+00,B2,Male,White,t,FALSE,FALSE,Roxbury
I162101004,2016-12-11 16:13:00+00,B2,Male,White,t,FALSE,FALSE,Roxbury
I162101031,2016-12-11 18:19:00+00,D4,Female,Black or African American,f,FALSE,FALSE,South End
I162101528,2016-12-13 12:45:00+00,B2,Male,Black or African American,t,FALSE,FALSE,Roxbury
I162101528,2016-12-13 12:45:00+00,B2,Male,White,t,TRUE,FALSE,Roxbury
I162101338,2016-12-12 14:55:00+00,C11,Male,Black or African American,f,FALSE,TRUE,Dorchester
I162101338,2016-12-12 20:03:00+00,C6,Male,White,f,FALSE,FALSE,South Boston
I162102801,2016-12-17 20:08:14+00,B3,Male,Black or African American,f,FALSE,FALSE,Mattapan
I162104173,2016-12-22 16:52:00+00,B3,Male,White,f,FALSE,FALSE,Mattapan
I162104474,2016-12-23 18:15:21+00,B3,Male,Black or African American,f,FALSE,FALSE,Mattapan
I162105651,2016-12-28 22:00:04+00,C11,Male,Black or African American,f,FALSE,FALSE,Dorchester
I162106131,2016-12-30 16:29:57+00,C11,Male,Black or African American,f,FALSE,FALSE,Dorchester
I172000047,2017-01-01 02:27:00+00,B3,Male,White,t,TRUE,FALSE,Mattapan
I172000047,2017-01-01 02:27:00+00,B3,Male,White,t,TRUE,FALSE,Mattapan
I172002024,2017-01-08 13:44:00+00,B3,Male,Black or African American,f,FALSE,FALSE,Mattapan
I172002902,2017-01-11 18:45:43+00,B3,Male,Black or African American,t,FALSE,FALSE,Mattapan
I172002902,2017-01-11 18:45:52+00,B3,Male,Black or African American,t,FALSE,FALSE,Mattapan
I172002970,2017-01-11 22:29:47+00,E18,Male,Black or African American,f,FALSE,FALSE,Hyde Park
I172002376,2017-01-09 19:27:14+00,B2,Male,Black or African American,f,FALSE,TRUE,Roxbury
I172004542,2017-01-17 22:05:00+00,E13,Male,Black or African American,f,FALSE,FALSE,Jamaica Plain
I172005603,2017-01-21 16:45:00+00,C11,Male,White,f,FALSE,FALSE,Dorchester
I172005625,2017-01-21 18:34:00+00,B3,Male,Black or African American,f,FALSE,TRUE,Mattapan
I172005430,2017-01-21 02:19:00+00,D4,Male,Black or African American,t,FALSE,FALSE,South End
I172005430,2017-01-21 02:19:00+00,D4,Male,Black or African American,t,FALSE,FALSE,South End
I172006241,2017-01-23 21:43:00+00,B3,Male,White,f,TRUE,FALSE,Mattapan
I172007832,2017-01-29 07:03:07+00,C11,Male,Black or African American,f,TRUE,FALSE,Dorchester
I172007456,2017-01-27 22:48:22+00,E18,Male,Black or African American,f,FALSE,FALSE,Hyde Park
I172008070,2017-01-30 06:24:00+00,C11,Male,Black or African American,f,FALSE,TRUE,Dorchester
I172008274,2017-01-30 18:39:00+00,B2,Male,Black or African American,f,FALSE,FALSE,Roxbury
I172009839,2017-02-05 17:49:00+00,C11,Female,Black or African American,f,FALSE,TRUE,Dorchester
I172009433,2017-02-04 00:17:00+00,B3,Female,Black or African American,f,FALSE,FALSE,Mattapan
I172010342,2017-02-07 20:12:07+00,B3,Male,Black or African American,f,TRUE,FALSE,Mattapan
I172013903,2017-02-20 14:08:00+00,B2,Male,Black or African American,f,FALSE,FALSE,Roxbury
I172014254,2017-02-21 17:09:00+00,B2,Male,Black or African American,f,TRUE,TRUE,Roxbury
I172014595,2017-02-22 20:50:00+00,B2,Male,Black or African American,t,FALSE,FALSE,Roxbury
I172014595,2017-02-22 20:50:00+00,B2,Male,Black or African American,t,FALSE,FALSE,Roxbury
I172014851,2017-02-23 21:59:32+00,B2,Male,Black or African American,f,FALSE,FALSE,Roxbury
I172014754,2017-02-23 15:33:00+00,B3,Male,Black or African American,f,FALSE,FALSE,Mattapan
I172016312,2017-02-28 18:16:15+00,B3,Male,Black or African American,f,FALSE,FALSE,Mattapan
I172018486,2017-03-08 15:51:00+00,B2,Male,Black or African American,f,FALSE,FALSE,Roxbury
I172019108,2017-03-10 16:36:00+00,C11,Male,White,f,TRUE,FALSE,Dorchester
I172020425,2017-03-15 22:03:29+00,A15,Female,White,f,FALSE,FALSE,Charlestown
I172024478,2017-03-29 19:56:00+00,B3,Female,Black or African American,f,FALSE,FALSE,Mattapan
I172023114,2017-03-24 21:37:00+00,B3,Female,White,f,TRUE,FALSE,Mattapan
I172024077,2017-03-28 13:00:53+00,C11,Male,Black or African American,f,FALSE,FALSE,Dorchester
I172024785,2017-03-30 19:20:14+00,B2,Male,Black or African American,f,FALSE,FALSE,Roxbury
I172026026,2017-04-03 23:07:00+00,E13,Male,Black or African American,f,FALSE,FALSE,Jamaica Plain
I172026760,2017-04-06 15:10:00+00,C11,Male,White,f,TRUE,FALSE,Dorchester
I172027171,2017-04-07 21:05:38+00,B3,Male,Black or African American,t,FALSE,FALSE,Mattapan
I172027171,2017-04-07 21:05:50+00,B3,Female,Black or African American,t,FALSE,FALSE,Mattapan
I172028061,2017-04-11 08:40:00+00,B3,Male,Black or African American,f,FALSE,FALSE,Mattapan
I172028270,2017-04-11 19:44:00+00,C6,Male,Black or African American,f,FALSE,FALSE,South Boston
I172028584,2017-04-12 19:59:00+00,C11,Male,Black or African American,f,FALSE,FALSE,Dorchester
I172028574,2017-04-12 19:34:00+00,E18,Male,Black or African American,f,FALSE,FALSE,Hyde Park
I172028837,2017-04-13 16:13:00+00,C11,Male,Black or African American,f,FALSE,TRUE,Dorchester
I172029267,2017-04-15 01:18:00+00,B2,Male,Black or African American,f,FALSE,FALSE,Roxbury
I172029428,2017-04-15 16:54:00+00,C11,Male,Black or African American,f,FALSE,FALSE,Dorchester
I152061366,2015-07-24 23:54:47+00,B2,Male,Black or African American,f,FALSE,FALSE,Roxbury
I172029794,2017-04-17 00:48:00+00,B2,Male,Black or African American,f,FALSE,FALSE,Roxbury
I172031211,2017-04-21 20:53:00+00,B2,Male,Black or African American,f,TRUE,TRUE,Roxbury
I172031721,2017-04-23 20:33:00+00,B3,Male,Black or African American,t,FALSE,TRUE,Mattapan
I172031721,2017-04-23 20:33:00+00,B3,Female,Black or African American,t,FALSE,FALSE,Mattapan
I172031736,2017-04-23 22:13:00+00,B3,Female,Black or African American,f,FALSE,FALSE,Mattapan
I172031740,2017-04-23 22:52:00+00,B2,Male,Black or African American,f,FALSE,FALSE,Roxbury
I172031688,2017-04-23 18:40:00+00,E13,Female,White,f,TRUE,FALSE,Jamaica Plain
I152042735-00,2015-05-24 23:27:49+00,B2,Male,Black or African American,f,FALSE,FALSE,Roxbury
I152043021-00,2015-05-25 23:04:35+00,B3,Male,Black or African American,f,FALSE,FALSE,Mattapan
I172032046,2017-04-24 20:01:00+00,C11,Male,Black or African American,t,FALSE,FALSE,Dorchester
I172032046,2017-04-24 20:01:00+00,C11,Male,Black or African American,t,FALSE,FALSE,Dorchester
I172032306,2017-04-25 18:23:00+00,E13,Male,Black or African American,f,FALSE,FALSE,Jamaica Plain
I172033610,2017-04-30 00:06:00+00,E13,Male,Black or African American,f,FALSE,FALSE,Jamaica Plain
I172033274,2017-04-28 22:28:00+00,C11,Male,Black or African American,t,FALSE,FALSE,Dorchester
I172033274,2017-04-28 22:28:00+00,C11,Male,Black or African American,t,FALSE,FALSE,Dorchester
I172033274,2017-04-28 22:28:00+00,C11,Male,White,t,FALSE,FALSE,Dorchester
I172032945,2017-04-27 21:57:00+00,B3,Male,Black or African American,f,FALSE,TRUE,Mattapan
I172034834,2017-05-03 21:54:00+00,B2,Male,Black or African American,t,FALSE,FALSE,Roxbury
I172034834,2017-05-03 21:54:00+00,B2,Female,Black or African American,t,FALSE,FALSE,Roxbury
I172035478,2017-05-05 21:35:38+00,B3,Male,Black or African American,f,FALSE,TRUE,Mattapan
I172035784,2017-05-07 02:04:01+00,C11,Male,White,f,TRUE,FALSE,Dorchester
I172037777,2017-05-13 22:57:00+00,C11,Male,Black or African American,f,FALSE,TRUE,Dorchester
I172037641,2017-05-13 13:40:00+00,B2,Male,White,t,TRUE,FALSE,Roxbury
I172037641,2017-05-13 13:40:00+00,B2,Male,Black or African American,t,FALSE,FALSE,Roxbury
I172036626,2017-05-09 23:33:00+00,C6,Male,White,f,TRUE,FALSE,South Boston
I172036620,2017-05-09 22:36:00+00,E18,Male,Black or African American,f,FALSE,FALSE,Hyde Park
I172040229,2017-05-21 22:10:00+00,B2,Male,Black or African American,f,FALSE,FALSE,Roxbury
I172040210,2017-05-21 20:55:00+00,C11,Male,Black or African American,f,FALSE,FALSE,Dorchester
I172039930,2017-05-20 20:16:00+00,B3,Male,Black or African American,f,FALSE,FALSE,Mattapan
I172039041,2017-05-18 01:48:00+00,C11,Male,Black or African American,f,FALSE,FALSE,Dorchester
I172040839,2017-05-23 22:52:00+00,B2,Male,White,f,TRUE,FALSE,Roxbury
I172041785,2017-05-26 22:05:40+00,B3,Male,Black or African American,f,FALSE,FALSE,Mattapan
I172041830,2017-05-27 02:36:15+00,A1,Male,Black or African American,f,FALSE,TRUE,Downtown
I172041368,2017-05-25 15:02:10+00,C11,Male,Black or African American,f,TRUE,FALSE,Dorchester
I172044027,2017-06-03 14:24:00+00,B3,Male,Black or African American,f,FALSE,FALSE,Mattapan
I172044102,2017-06-03 18:38:00+00,B3,Male,Black or African American,f,FALSE,FALSE,Mattapan
I172043809,2017-06-02 17:58:00+00,B3,Male,Black or African American,t,FALSE,FALSE,Mattapan
I172043809,2017-06-02 17:58:00+00,B3,Male,Black or African American,t,FALSE,FALSE,Mattapan
I172045331,2017-06-07 21:56:00+00,D4,Female,White,f,TRUE,FALSE,South End
I172045333,2017-06-07 22:07:00+00,B2,Male,White,f,TRUE,FALSE,Roxbury
I172045363,2017-06-07 22:28:00+00,C11,Male,Black or African American,t,FALSE,FALSE,Dorchester
I172045363,2017-06-07 22:28:00+00,C11,Male,Black or African American,t,FALSE,FALSE,Dorchester
I172045372,2017-06-08 01:42:00+00,B2,Male,White,f,TRUE,FALSE,Roxbury
I172046423,2017-06-11 12:48:28+00,C11,Male,Black or African American,f,FALSE,FALSE,Dorchester
I172046001,2017-06-10 01:02:23+00,B2,Male,Black or African American,f,FALSE,FALSE,Roxbury
I172045999,2017-06-10 00:33:13+00,B2,Male,Black or African American,f,FALSE,FALSE,Roxbury
I172045865,2017-06-09 15:32:44+00,B3,Male,Black or African American,f,FALSE,FALSE,Mattapan
